,Ticker,Industry,Ratio
3071,NAUT,Healthcare,-3.4727980230177224
3072,NAVI,Financial Services,Information not available
3073,NB,Basic Materials,-2.8211766405282708
3074,NBIX,Healthcare,30.762504767599893
3075,NBN,Financial Services,Information not available
3076,NBSE,Healthcare,0.19756739313311747
3077,NBST,Financial Services,Information not available
3078,NBSTU,Financial Services,Information not available
3079,NBSTW,Financial Services,Information not available
3080,NBTB,Financial Services,Information not available
3081,NBTX,Healthcare,-5.1572589088068055
3082,NCAC,Financial Services,Information not available
3083,NCACU,Financial Services,Information not available
3084,NCACW,Financial Services,Information not available
3085,NCMI,Communication Services,-15.400752125984251
3086,NCNA,Healthcare,-0.21693571866584904
3087,NCNC,Consumer Cyclical,-1.922175100974103
3088,NCNCW,Consumer Cyclical,Information not available
3089,NCNO,Technology,-454.5087957018133
3090,NCPL,Financial Services,2.940510807606177
3091,NCPLW,Financial Services,Information not available
3092,NCRA,Consumer Defensive,-6.59739109653258
3093,NCSM,Energy,17.132753380553766
3094,NCTY,Communication Services,-0.03975622276926619
3095,NDAQ,Financial Services,18.380380120205068
3096,NDLS,Consumer Cyclical,13.004335076634723
3097,NDRA,Healthcare,-0.7820386546132252
3098,NDSN,Industrials,19.559109864956778
3099,NECB,Financial Services,Information not available
3100,NEGG,Consumer Cyclical,-12.348022756469076
3101,NEO,Healthcare,-69.0481601765726
3102,NEOG,Healthcare,22.25656179495221
3103,NEON,Technology,-0.9627554869684499
3104,NEOV,Industrials,Information not available
3105,NEOVW,Industrials,Information not available
3106,NEPH,Healthcare,-20.78934742776603
3107,NEPT,Healthcare,-0.13543057927884544
3108,NERD,Industry information not found,Information not available
3109,NERV,Healthcare,Information not available
3110,NETD,Financial Services,Information not available
3111,NETDU,Financial Services,Information not available
3112,NETDW,Financial Services,Information not available
3113,NEWT,Financial Services,23.73722064613559
3114,NEWTI,Industry information not found,Information not available
3115,NEWTL,Industry information not found,Information not available
3116,NEWTZ,Industry information not found,Information not available
3117,NEXI,Healthcare,0.11463477469153224
3118,NEXT,Energy,-27.227271634463527
3119,NFBK,Financial Services,Information not available
3120,NFE,Utilities,13.569199444701527
3121,NFLX,Communication Services,34.36742589857031
3122,NFTG,Communication Services,0.06714024602529883
3123,NFTY,Industry information not found,Information not available
3124,NGM,Healthcare,0.6624356290558928
3125,NGMS,Consumer Cyclical,42.841337584318026
3126,NHTC,Consumer Cyclical,-7.69521357615894
3127,NICE,Technology,20.589653683873394
3128,NICK,Financial Services,Information not available
3129,NIKL,Industry information not found,Information not available
3130,NIOBW,Industry information not found,Information not available
3131,NIR,Technology,-1.7888968565510652
3132,NIRWW,Industry information not found,Information not available
3133,NISN,Financial Services,-2.3390296253054754
3134,NIU,Consumer Cyclical,30.107322217566242
3135,NKGN,Healthcare,-3.6105083382613836
3136,NKGNW,Healthcare,Information not available
3137,NKLA,Industrials,-1.0956131885755764
3138,NKSH,Financial Services,Information not available
3139,NKTR,Healthcare,1.1475697358775532
3140,NKTX,Healthcare,0.37930212584190814
3141,NLSP,Healthcare,-0.8355305558108045
3142,NLSPW,Healthcare,Information not available
3143,NLTX,Healthcare,1.1565331639942849
3144,NMFC,Financial Services,Information not available
3145,NMFCZ,Industry information not found,Information not available
3146,NMIH,Financial Services,5.723515654625942
3147,NMRA,Healthcare,-9.94630276832346
3148,NMRD,Healthcare,-2.6007288041331353
3149,NMRK,Real Estate,15.94364160460282
3150,NMTC,Healthcare,-3.3658299072812867
3151,NN,Technology,-7.9625946109140315
3152,NNAG,Financial Services,Information not available
3153,NNAGR,Industry information not found,Information not available
3154,NNAGU,Financial Services,Information not available
3155,NNAGW,Financial Services,Information not available
3156,NNAVW,Technology,Information not available
3157,NNBR,Industrials,16.28316225509796
3158,NNDM,Technology,3.0458036820719125
3159,NNOX,Healthcare,-6.3703112686157874
3160,NODK,Financial Services,-17.4809664390945
3161,NOGN,Technology,-1.8967347504414493
3162,NOGNW,Technology,Information not available
3163,NOTV,Healthcare,9.95376757481804
3164,NOVT,Technology,34.96791610746998
3165,NOVV,Financial Services,Information not available
3166,NOVVR,Industry information not found,Information not available
3167,NOVVU,Financial Services,Information not available
3168,NOVVW,Financial Services,Information not available
3169,NPAB,Financial Services,Information not available
3170,NPABU,Financial Services,Information not available
3171,NPABW,Financial Services,Information not available
3172,NPCE,Healthcare,-7.112056862498427
3173,NRAC,Financial Services,Information not available
3174,NRACU,Financial Services,Information not available
3175,NRACW,Financial Services,Information not available
3176,NRBO,Healthcare,0.5619967031199743
3177,NRC,Healthcare,22.27941423927318
3178,NRDS,Communication Services,35.25960457142857
3179,NRIM,Financial Services,Information not available
3180,NRIX,Healthcare,-1.0306277271476028
3181,NRSN,Healthcare,-0.16632272293975814
3182,NRSNW,Healthcare,Information not available
3183,NRXP,Healthcare,-0.8675623034115655
3184,NRXPW,Healthcare,Information not available
3185,NSI,Industry information not found,Information not available
3186,NSIT,Technology,13.969182514097172
3187,NSPR,Healthcare,-0.4268263992816522
3188,NSSC,Industrials,28.7863241952911
3189,NSTG,Healthcare,-1.1913506962186127
3190,NSTS,Financial Services,Information not available
3191,NSYS,Healthcare,6.24301555776233
3192,NTAP,Technology,13.950203843632487
3193,NTBL,Healthcare,-7.181101393866985
3194,NTCT,Technology,8.366953633083945
3195,NTES,Communication Services,8.736115790051317
3196,NTGR,Technology,-9.513622903285006
3197,NTIC,Basic Materials,84.03851575545966
3198,NTLA,Healthcare,-4.162161694319667
3199,NTNX,Technology,-226.73503226597964
3200,NTRA,Healthcare,-13.934954126566591
3201,NTRB,Healthcare,-5.28407276318204
3202,NTRBW,Healthcare,Information not available
3203,NTRS,Financial Services,Information not available
3204,NTRSO,Financial Services,Information not available
3205,NTWK,Technology,-4.993070699955063
3206,NTZG,Industry information not found,Information not available
3207,NUBI,Financial Services,Information not available
3208,NUBIU,Financial Services,Information not available
3209,NUBIW,Financial Services,Information not available
3210,NURO,Healthcare,2.214918348838431
3211,NUTX,Healthcare,-79.69984654594028
3212,NUVL,Healthcare,Information not available
3213,NUWE,Healthcare,0.13151458004033356
3214,NUZE,Consumer Defensive,0.13612004206730768
3215,NVAC,Financial Services,Information not available
3216,NVACR,Industry information not found,Information not available
3217,NVACW,Financial Services,Information not available
3218,NVAX,Healthcare,-0.4262163995792628
3219,NVCR,Healthcare,-5.062448312746809
3220,NVCT,Healthcare,Information not available
3221,NVD,Industry information not found,Information not available
3222,NVDA,Technology,53.27014146180121
3223,NVDD,Industry information not found,Information not available
3224,NVDL,Industry information not found,Information not available
3225,NVDS,Industry information not found,Information not available
3226,NVDU,Industry information not found,Information not available
3227,NVEC,Technology,14.64456003873553
3228,NVEE,Industrials,17.655759727012413
3229,NVEI,Technology,20.419555802809935
3230,NVFY,Consumer Cyclical,-0.41215845952335345
3231,NVIV,Healthcare,0.6501099663368357
3232,NVMI,Technology,22.92228753447539
3233,NVNI,Technology,Information not available
3234,NVNIW,Technology,Information not available
3235,NVNO,Healthcare,-1.0628986944962502
3236,NVOS,Healthcare,-2.6792220780845377
3237,NVTS,Technology,-13.169192256241773
3238,NVVE,Consumer Cyclical,0.036024980094090865
3239,NVVEW,Consumer Cyclical,Information not available
3240,NVX,Industrials,-15.351303933500136
3241,NWBI,Financial Services,Information not available
3242,NWE,Utilities,12.085060195183994
3243,NWFL,Financial Services,Information not available
3244,NWGL,Basic Materials,121.2326385145504
3245,NWL,Consumer Defensive,12.643233988700565
3246,NWLI,Financial Services,-486.9142648401826
3247,NWPX,Industrials,8.436772953466287
3248,NWS,Communication Services,14.300464619639342
3249,NWSA,Communication Services,13.773005023866153
3250,NWTN,Consumer Cyclical,-55.16355106274682
3251,NWTNW,Consumer Cyclical,Information not available
3252,NXGL,Healthcare,-4.430457308248915
3253,NXGLW,Healthcare,Information not available
3254,NXL,Healthcare,0.09275766522768435
3255,NXLIW,Industry information not found,Information not available
3256,NXPI,Technology,13.253339837325832
3257,NXPL,Technology,-2.2993642128815868
3258,NXPLW,Technology,Information not available
3259,NXST,Communication Services,8.339980227371168
3260,NXT,Technology,21.27482702853662
3261,NXTC,Healthcare,1.0796886435187298
3262,NXTG,Industry information not found,Information not available
3263,NXTP,Technology,-1.0324514790480894
3264,NXU,Industrials,-0.19346734011575656
3265,NYAX,Technology,-57.23812012644889
3266,NYMT,Real Estate,Information not available
3267,NYMTL,Real Estate,Information not available
3268,NYMTM,Real Estate,Information not available
3269,NYMTN,Real Estate,Information not available
3270,NYMTZ,Real Estate,Information not available
3271,NYXH,Healthcare,-1.7337058137908528
3272,NZAC,Industry information not found,Information not available
3273,NZUS,Industry information not found,Information not available
3274,OABI,Healthcare,-27.754524874758197
3275,OABIW,Healthcare,Information not available
3276,OAKU,Financial Services,Information not available
3277,OAKUR,Industry information not found,Information not available
3278,OAKUU,Financial Services,Information not available
3279,OAKUW,Industry information not found,Information not available
3280,OB,Communication Services,-35.008771916061974
3281,OBIL,Industry information not found,Information not available
3282,OBIO,Healthcare,-4.132715532861143
3283,OBLG,Technology,0.8988422664624809
3284,OBT,Financial Services,Information not available
3285,OCAX,Financial Services,Information not available
3286,OCAXU,Financial Services,Information not available
3287,OCAXW,Financial Services,Information not available
3288,OCC,Technology,7.211133332962096
3289,OCCI,Financial Services,Information not available
3290,OCCIN,Financial Services,Information not available
3291,OCCIO,Financial Services,Information not available
3292,OCEA,Healthcare,Information not available
3293,OCEAW,Industry information not found,Information not available
3294,OCFC,Financial Services,Information not available
3295,OCFCP,Financial Services,Information not available
3296,OCG,Consumer Cyclical,3.6775239579073915
3297,OCGN,Healthcare,-0.5894256346441016
3298,OCS,Healthcare,-6.693364269557232
3299,OCSAW,Industry information not found,Information not available
3300,OCSL,Financial Services,Information not available
3301,OCTO,Consumer Cyclical,-4.2329749026205565
3302,OCUL,Healthcare,-3.60429639920684
3303,OCUP,Healthcare,0.6373502063273727
3304,OCX,Healthcare,-0.7890727263894287
3305,ODD,Technology,22.965226841905725
3306,ODDS,Industry information not found,Information not available
3307,ODFL,Industrials,21.297143121490596
3308,ODP,Consumer Cyclical,6.8350846511627905
3309,ODVWZ,Basic Materials,Information not available
3310,OESX,Industrials,-2.980202115158637
3311,OFIX,Healthcare,-20.6852711249352
3312,OFLX,Industrials,26.489210450437778
3313,OFS,Financial Services,10.864494763290793
3314,OFSSH,Industry information not found,Information not available
3315,OGI,Healthcare,-3.4756273672129057
3316,OHAA,Financial Services,Information not available
3317,OHAAU,Financial Services,Information not available
3318,OHAAW,Industry information not found,Information not available
3319,OKTA,Technology,-27.258875458980043
3320,OKYO,Healthcare,-3.0593490921881097
3321,OLB,Technology,-12.77889582867326
3322,OLED,Technology,29.290305696158928
3323,OLK,Healthcare,-137.3077919279343
3324,OLLI,Consumer Defensive,21.118078572088617
3325,OLMA,Healthcare,-4.164123340369706
3326,OLPX,Consumer Cyclical,9.640782046284787
3327,OM,Healthcare,-1.1818351099587054
3328,OMAB,Industrials,4.537513378587254
3329,OMCL,Healthcare,103.44066780313445
3330,OMER,Healthcare,-2.0433145700138184
3331,OMEX,Industrials,-4.249140196742129
3332,OMGA,Healthcare,-1.7452963054706925
3333,OMH,Real Estate,-5.372272498904318
3334,OMIC,Healthcare,0.8917215477996965
3335,OMQS,Technology,-2.558201945894637
3336,ON,Technology,10.951302128444437
3337,ONB,Financial Services,Information not available
3338,ONBPO,Financial Services,Information not available
3339,ONBPP,Financial Services,Information not available
3340,ONCT,Healthcare,Information not available
3341,ONCY,Healthcare,-1.6988997182760894
3342,ONDS,Technology,-2.439952395369881
3343,ONEQ,Industry information not found,Information not available
3344,ONEW,Consumer Cyclical,7.684624687864346
3345,ONFO,Communication Services,Information not available
3346,ONFOW,Industry information not found,Information not available
3347,ONMD,Healthcare,-2.7613383437272514
3348,ONMDW,Healthcare,Information not available
3349,ONTX,Healthcare,0.40488628560823975
3350,ONVO,Healthcare,-0.22626154489827938
